mes_aplicacion	semilla_undersampling	semilla_public	ganancia_public_inalcanzable	probabilidad_corte	ganancia_public	ganancia_private	ganancia_completa	
201911	102191	376837	13023750	0.4	12858750	12931875	12917250	
201911	102191	624479	13357500	0.26	13211250	12528750	12665250	
201911	102191	618997	14182500	0.39	14182500	12635625	12945000	
201911	102191	501623	13777500	0.38	13777500	12661875	12885000	
201911	102191	553309	12123750	0.39	11958750	13191562	12945000	
201911	102191	983429	15090000	0.39	14955000	12442500	12945000	
201911	102191	999331	12555000	0.43	12311250	12555938	12507000	
201911	102191	517393	11842500	0.27	11666250	12983438	12720000	
201911	102191	693743	11861250	0.29	11373750	13237500	12864750	
201911	102191	198851	12097500	0.41	12075000	13037812	12845250	
201911	102191	516223	12356250	0.37	12356250	12945000	12827250	
201911	102191	507607	13455000	0.31	13312500	12779062	12885750	
201911	102191	123817	13076250	0.42	12922500	12573750	12643500	
201911	102191	433337	13357500	0.23	13323750	12294375	12500250	
201911	102191	537157	12258750	0.3	12101250	12989062	12811500	
201911	102191	684379	12682500	0.25	12382500	12553125	12519000	
201911	102191	840727	12588750	0.34	12345000	13107188	12954750	
201911	102191	833857	14088750	0.35	14025000	12675938	12945750	
201911	102191	938023	13267500	0.39	13233750	12872812	12945000	
201911	102191	380059	12611250	0.4	12611250	12993750	12917250	
201911	102191	333337	12877500	0.28	12866250	12795000	12809250	
201911	102191	318137	13170000	0.43	12371250	12540938	12507000	
201911	102191	369191	12772500	0.38	12311250	13028438	12885000	
201911	102191	235289	13582500	0.33	13518750	12879375	13007250	
201911	102191	500111	12108750	0.4	12108750	13119375	12917250	
201911	102191	513017	13320000	0.45	13320000	12226875	12445500	
201911	102191	210193	13158750	0.4	13158750	12856875	12917250	
201911	102191	924841	13087500	0.39	12945000	12945000	12945000	
201911	102191	520837	12926250	0.3	12843750	12803438	12811500	
201911	102191	390281	13623750	0.4	13387500	12799688	12917250	
201911	102191	404461	13376250	0.33	13252500	12945938	13007250	
201911	102191	384173	13563750	0.39	13563750	12790312	12945000	
201911	102191	348989	12427500	0.31	12427500	13000312	12885750	
201911	102191	793627	13998750	0.35	13822500	12726562	12945750	
201911	102191	440723	12142500	0.44	11865000	12603750	12456000	
201911	102191	210467	13590000	0.39	12956250	12942188	12945000	
201911	102191	319519	13751250	0.39	13492500	12808125	12945000	
201911	102191	331249	13005000	0.35	12978750	12937500	12945750	
201911	102191	875617	12521250	0.26	12521250	12701250	12665250	
201911	102191	779983	12573750	0.41	12573750	12913125	12845250	
201911	102191	546613	13665000	0.28	13665000	12595312	12809250	
201911	102191	190543	12397500	0.33	12183750	13213125	13007250	
201911	102191	465079	13935000	0.31	13815000	12653438	12885750	
201911	102191	840197	12607500	0.39	12375000	13087500	12945000	
201911	102191	246317	13050000	0.47	12918750	12109688	12271500	
201911	102191	425791	14070000	0.37	14055000	12520312	12827250	
201911	102191	115763	13646250	0.36	13646250	12696562	12886500	
201911	102191	584473	13721250	0.31	13642500	12696562	12885750	
201911	102191	691051	13503750	0.38	13503750	12730312	12885000	
201911	102191	442577	12236250	0.23	12236250	12566250	12500250	
201911	102191	223303	13717500	0.36	13650000	12695625	12886500	
201911	102191	425329	13646250	0.28	13530000	12629062	12809250	
201911	102191	148817	14478750	0.36	14463750	12492188	12886500	
201910	102191	593297	13713750	0.31	13713750	13988438	13933500	
201910	102191	841741	12622500	0.32	12551250	14225625	13890750	
201910	102191	791851	15532500	0.45	15532500	12535312	13134750	
201910	102191	109841	15243750	0.28	15243750	13362188	13738500	
201910	102191	388237	13170000	0.28	12626250	14016562	13738500	
201910	102191	858103	13050000	0.49	12840000	12828750	12831000	
201910	102191	389761	13822500	0.32	13721250	13933125	13890750	
201910	102191	572933	14486250	0.29	14347500	13595625	13746000	
201910	102191	393079	14692500	0.31	14692500	13743750	13933500	
201910	102191	890969	12693750	0.43	12318750	13588125	13334250	
201910	102191	503131	15502500	0.32	15416250	13509375	13890750	
201910	102191	575753	13481250	0.27	13290000	13708125	13624500	
201910	102191	993793	15195000	0.25	14966250	13048125	13431750	
201910	102191	167033	14190000	0.32	13976250	13869375	13890750	
201910	102191	999563	13087500	0.28	13087500	13901250	13738500	
201910	102191	234239	15247500	0.35	15247500	13312500	13699500	
201910	102191	292667	15202500	0.42	14902500	13158750	13507500	
201910	102191	943289	12956250	0.39	12682500	13700625	13497000	
201910	102191	501637	12783750	0.27	12168750	13988438	13624500	
201910	102191	151573	15281250	0.33	15210000	13532812	13868250	
201910	102191	726287	16136250	0.31	16136250	13382812	13933500	
201910	102191	550309	13665000	0.33	13635000	13926562	13868250	
201910	102191	169177	13147500	0.42	11880000	13914375	13507500	
201910	102191	851413	14163750	0.33	13706250	13908750	13868250	
201910	102191	449287	13998750	0.32	13950000	13875938	13890750	
201910	102191	409891	13488750	0.43	13053750	13404375	13334250	
201910	102191	771427	13522500	0.33	13511250	13957500	13868250	
201910	102191	566011	14947500	0.3	14947500	13565625	13842000	
201910	102191	733879	13597500	0.31	13597500	14017500	13933500	
201910	102191	742151	13185000	0.29	13185000	13886250	13746000	
201910	102191	410833	14178750	0.31	14178750	13872188	13933500	
201910	102191	235177	14103750	0.33	14103750	13809375	13868250	
201910	102191	141311	12356250	0.24	12356250	13487812	13261500	
201910	102191	276467	13781250	0.33	13575000	13941562	13868250	
201910	102191	230807	14058750	0.32	14058750	13848750	13890750	
201910	102191	525727	14283750	0.4	13695000	13375312	13439250	
201910	102191	705409	13233750	0.34	12915000	13922812	13721250	
201910	102191	259277	13046250	0.45	13046250	13156875	13134750	
201910	102191	230369	13477500	0.36	13477500	13744688	13691250	
201910	102191	296251	13961250	0.42	13845000	13423125	13507500	
201910	102191	116099	14801250	0.29	14576250	13538438	13746000	
201910	102191	428227	12825000	0.26	12487500	13797188	13535250	
201910	102191	586567	13293750	0.31	13170000	14124375	13933500	
201910	102191	157327	14981250	0.26	14265000	13352812	13535250	
201910	102191	556181	14516250	0.42	14516250	13255312	13507500	
201910	102191	462899	14913750	0.31	14790000	13719375	13933500	
201910	102191	862633	12918750	0.25	12911250	13561875	13431750	
201910	102191	376837	12532500	0.3	12348750	14215312	13842000	
201910	102191	624479	14737500	0.31	14722500	13736250	13933500	
201910	102191	618997	14808750	0.32	14617500	13709062	13890750	
201910	102191	501623	13991250	0.28	13908750	13695938	13738500	
201910	102191	553309	13721250	0.3	13503750	13926562	13842000	
201910	102191	983429	14797500	0.31	14700000	13741875	13933500	
201910	102191	999331	14733750	0.41	14628750	13135312	13434000	
201910	102191	517393	13972500	0.29	13961250	13692188	13746000	
201910	102191	693743	13631250	0.32	13631250	13955625	13890750	
201910	102191	198851	13218750	0.31	13151250	14129062	13933500	
201910	102191	516223	12652500	0.33	12633750	14176875	13868250	
201910	102191	507607	12360000	0.39	12292500	13798125	13497000	
201910	102191	123817	14816250	0.34	14703750	13475625	13721250	
201910	102191	433337	15588750	0.32	15588750	13466250	13890750	
201910	102191	537157	12828750	0.35	12663750	13958438	13699500	
201910	102191	684379	13773750	0.3	13481250	13932188	13842000	
201910	102191	840727	15018750	0.34	14917500	13422188	13721250	
201910	102191	833857	13871250	0.33	13871250	13867500	13868250	
201910	102191	938023	14437500	0.42	14437500	13275000	13507500	
201910	102191	380059	14857500	0.31	14857500	13702500	13933500	
201910	102191	333337	15862500	0.31	15862500	13451250	13933500	
201910	102191	318137	15101250	0.31	14973750	13673438	13933500	
201910	102191	369191	14688750	0.35	14688750	13452188	13699500	
201910	102191	235289	13042500	0.31	13042500	14156250	13933500	
201910	102191	500111	12933750	0.33	12922500	14104688	13868250	
201910	102191	513017	15397500	0.31	15397500	13567500	13933500	
201910	102191	210193	13132500	0.36	12296250	14040000	13691250	
201910	102191	924841	13365000	0.31	13365000	14075625	13933500	
201910	102191	520837	13650000	0.32	13623750	13957500	13890750	
201910	102191	390281	14306250	0.31	14306250	13840312	13933500	
201910	102191	404461	14497500	0.34	13916250	13672500	13721250	
201910	102191	384173	13713750	0.36	13387500	13767188	13691250	
201910	102191	348989	14190000	0.39	14190000	13323750	13497000	
201910	102191	793627	14392500	0.36	14392500	13515938	13691250	
201910	102191	440723	15108750	0.31	15071250	13649062	13933500	
201910	102191	210467	13736250	0.31	13736250	13982812	13933500	
201910	102191	319519	14580000	0.36	14516250	13485000	13691250	
201910	102191	331249	13938750	0.41	13833750	13334062	13434000	
201910	102191	875617	14013750	0.31	13957500	13927500	13933500	
201910	102191	779983	14820000	0.33	14820000	13630312	13868250	
201910	102191	546613	14381250	0.35	14175000	13580625	13699500	
201910	102191	190543	14355000	0.32	14340000	13778438	13890750	
201910	102191	465079	13830000	0.29	13563750	13791562	13746000	
201910	102191	840197	14280000	0.31	14280000	13846875	13933500	
201910	102191	246317	13290000	0.34	13286250	13830000	13721250	
201910	102191	425791	14407500	0.37	14400000	13169062	13415250	
201910	102191	115763	13972500	0.37	13972500	13275938	13415250	
201910	102191	584473	12483750	0.31	12483750	14295938	13933500	
201910	102191	691051	13721250	0.31	13623750	14010938	13933500	
201910	102191	442577	13890000	0.31	13747500	13980000	13933500	
201910	102191	223303	14051250	0.35	14051250	13611562	13699500	
201910	102191	425329	14460000	0.23	14377500	12809062	13122750	
201910	102191	148817	13728750	0.28	13687500	13751250	13738500	
201909	102191	593297	11857500	0.44	11730000	10205625	10510500	
201909	102191	841741	9660000	0.46	9506250	10694062	10456500	
201909	102191	791851	11835000	0.45	11722500	10303125	10587000	
201909	102191	109841	9948750	0.45	9948750	10746562	10587000	
201909	102191	388237	10848750	0.44	10845000	10426875	10510500	
201909	102191	858103	11628750	0.42	11598750	10104375	10403250	
201909	102191	389761	10413750	0.45	10413750	10630312	10587000	
201909	102191	572933	11355000	0.45	11355000	10395000	10587000	
201909	102191	393079	11276250	0.34	11051250	10150312	10330500	
201909	102191	890969	12127500	0.35	12075000	9901875	10336500	
201909	102191	503131	11692500	0.33	11692500	9929062	10281750	
201909	102191	575753	8418750	0.47	8332500	10916250	10399500	
201909	102191	993793	10672500	0.33	10597500	10202812	10281750	
201909	102191	167033	10728750	0.42	10256250	10440000	10403250	
201909	102191	999563	10256250	0.36	10192500	10431562	10383750	
201909	102191	234239	11576250	0.45	11576250	10339688	10587000	
201909	102191	292667	11010000	0.49	10852500	10065938	10223250	
201909	102191	943289	10803750	0.35	10803750	10219688	10336500	
201909	102191	501637	10271250	0.44	10267500	10571250	10510500	
201909	102191	151573	10822500	0.37	10822500	10230938	10349250	
201909	102191	726287	10470000	0.45	10470000	10616250	10587000	
201909	102191	550309	12172500	0.45	12165000	10192500	10587000	
201909	102191	169177	10781250	0.4	10781250	10200000	10316250	
201909	102191	851413	10020000	0.33	10020000	10347188	10281750	
201909	102191	449287	11310000	0.46	11145000	10284375	10456500	
201909	102191	409891	10485000	0.51	10271250	10112812	10144500	
201909	102191	771427	11910000	0.46	11808750	10118438	10456500	
201909	102191	566011	10196250	0.45	10196250	10684688	10587000	
201909	102191	733879	11778750	0.44	11677500	10218750	10510500	
201909	102191	742151	10845000	0.35	10803750	10219688	10336500	
201909	102191	410833	11958750	0.32	11958750	9752812	10194000	
201909	102191	235177	9720000	0.28	9720000	9699375	9703500	
201909	102191	141311	11463750	0.51	11463750	9814688	10144500	
201909	102191	276467	11055000	0.36	10931250	10246875	10383750	
201909	102191	230807	10695000	0.54	10432500	9860625	9975000	
201909	102191	525727	10203750	0.47	9738750	10564688	10399500	
201909	102191	705409	9798750	0.51	9573750	10287188	10144500	
201909	102191	259277	10567500	0.37	10567500	10294688	10349250	
201909	102191	230369	12138750	0.46	12060000	10055625	10456500	
201909	102191	296251	11002500	0.45	11002500	10483125	10587000	
201909	102191	116099	10650000	0.45	10398750	10634062	10587000	
201909	102191	428227	10042500	0.42	9727500	10572188	10403250	
201909	102191	586567	10061250	0.43	9390000	10697812	10436250	
201909	102191	157327	11587500	0.51	11587500	9783750	10144500	
201909	102191	556181	10338750	0.38	10338750	10263750	10278750	
201909	102191	462899	10398750	0.36	10151250	10441875	10383750	
201909	102191	862633	10350000	0.38	10143750	10312500	10278750	
201909	102191	376837	9348750	0.33	9348750	10515000	10281750	
201909	102191	624479	11017500	0.44	11006250	10386562	10510500	
201909	102191	618997	11478750	0.44	11340000	10303125	10510500	
201909	102191	501623	10620000	0.45	10620000	10578750	10587000	
201909	102191	553309	10995000	0.35	10961250	10180312	10336500	
201909	102191	983429	10657500	0.37	10646250	10275000	10349250	
201909	102191	999331	11422500	0.34	11197500	10113750	10330500	
201909	102191	517393	11021250	0.45	11021250	10478438	10587000	
201909	102191	693743	10863750	0.45	10863750	10517812	10587000	
201909	102191	198851	10252500	0.44	10132500	10605000	10510500	
201909	102191	516223	10893750	0.42	10893750	10280625	10403250	
201909	102191	507607	12266250	0.47	12240000	9939375	10399500	
201909	102191	123817	9941250	0.45	9693750	10810312	10587000	
201909	102191	433337	10781250	0.33	10781250	10156875	10281750	
201909	102191	537157	10308750	0.44	10215000	10584375	10510500	
201909	102191	684379	10421250	0.45	10421250	10628438	10587000	
201909	102191	840727	10147500	0.45	10147500	10696875	10587000	
201909	102191	833857	10522500	0.45	10511250	10605938	10587000	
201909	102191	938023	10353750	0.51	10353750	10092188	10144500	
201909	102191	380059	11040000	0.37	10972500	10193438	10349250	
201909	102191	333337	10083750	0.44	10061250	10622812	10510500	
201909	102191	318137	10938750	0.44	10938750	10403438	10510500	
201909	102191	369191	10635000	0.43	10560000	10405312	10436250	
201909	102191	235289	10965000	0.33	10811250	10149375	10281750	
201909	102191	500111	11865000	0.51	11865000	9714375	10144500	
201909	102191	513017	10860000	0.39	10691250	10210312	10306500	
201909	102191	210193	11231250	0.44	11231250	10330312	10510500	
201909	102191	924841	11137500	0.49	10957500	10039688	10223250	
201909	102191	520837	10770000	0.48	10507500	10218750	10276500	
201909	102191	390281	8808750	0.49	8737500	10594688	10223250	
201909	102191	404461	12772500	0.44	12630000	9980625	10510500	
201909	102191	384173	10976250	0.47	10976250	10255312	10399500	
201909	102191	348989	9435000	0.45	9435000	10875000	10587000	
201909	102191	793627	10376250	0.47	10376250	10405312	10399500	
201909	102191	440723	11013750	0.49	10953750	10040625	10223250	
201909	102191	210467	8921250	0.34	8921250	10682812	10330500	
201909	102191	319519	9191250	0.45	9153750	10945312	10587000	
201909	102191	331249	10845000	0.44	10717500	10458750	10510500	
201909	102191	875617	10440000	0.37	10440000	10326562	10349250	
201909	102191	779983	10016250	0.45	10012500	10730625	10587000	
201909	102191	546613	11325000	0.37	11310000	10109062	10349250	
201909	102191	190543	10503750	0.42	10458750	10389375	10403250	
201909	102191	465079	10781250	0.44	10781250	10442812	10510500	
201909	102191	840197	11801250	0.32	11733750	9809062	10194000	
201909	102191	246317	12315000	0.41	12116250	9905625	10347750	
201909	102191	425791	10923750	0.46	10923750	10339688	10456500	
201909	102191	115763	11167500	0.4	11118750	10115625	10316250	
201909	102191	584473	9431250	0.34	9333750	10579688	10330500	
201909	102191	691051	11647500	0.46	11441250	10210312	10456500	
201909	102191	442577	10537500	0.38	10447500	10236562	10278750	
201909	102191	223303	9810000	0.5	9585000	10381875	10222500	
201909	102191	425329	9705000	0.45	9705000	10807500	10587000	
201909	102191	148817	11013750	0.52	10856250	9890625	10083750	
201908	102191	593297	12442500	0.27	12326250	12448125	12423750	
201908	102191	841741	11778750	0.38	11568750	13017188	12727500	
201908	102191	791851	13398750	0.52	13222500	12268125	12459000	
201908	102191	109841	13001250	0.52	13001250	12323438	12459000	
201908	102191	388237	11805000	0.44	11805000	13028438	12783750	
201908	102191	858103	13781250	0.35	13777500	12524062	12774750	
201908	102191	389761	11872500	0.42	11872500	13104375	12858000	
201908	102191	572933	13601250	0.44	13601250	12579375	12783750	
201908	102191	393079	13803750	0.31	13803750	12329062	12624000	
201908	102191	890969	13616250	0.52	13477500	12204375	12459000	
201908	102191	503131	13848750	0.45	13796250	12515625	12771750	
201908	102191	575753	13102500	0.36	13102500	12754688	12824250	
201908	102191	993793	13811250	0.33	13695000	12428438	12681750	
201908	102191	167033	13263750	0.51	13158750	12244688	12427500	
201908	102191	999563	13803750	0.3	13668750	12149062	12453000	
201908	102191	234239	13601250	0.37	13357500	12628125	12774000	
201908	102191	292667	13170000	0.39	13125000	12691875	12778500	
201908	102191	943289	12652500	0.39	12588750	12825938	12778500	
201908	102191	501637	14190000	0.39	13938750	12488438	12778500	
201908	102191	151573	13121250	0.35	12787500	12771562	12774750	
201908	102191	726287	13068750	0.54	13068750	12028125	12236250	
201908	102191	550309	13935000	0.42	13713750	12644062	12858000	
201908	102191	169177	12067500	0.49	11996250	12651562	12520500	
201908	102191	851413	12866250	0.39	12866250	12756562	12778500	
201908	102191	449287	13286250	0.37	13113750	12689062	12774000	
201908	102191	409891	12483750	0.39	12318750	12893438	12778500	
201908	102191	771427	13766250	0.27	13702500	12104062	12423750	
201908	102191	566011	13860000	0.35	13856250	12504375	12774750	
201908	102191	733879	13346250	0.36	13346250	12693750	12824250	
201908	102191	742151	12810000	0.43	12810000	12881250	12867000	
201908	102191	410833	14058750	0.34	13698750	12506250	12744750	
201908	102191	235177	12262500	0.28	12262500	12581250	12517500	
201908	102191	141311	13342500	0.45	13342500	12629062	12771750	
201908	102191	276467	12768750	0.39	12768750	12780938	12778500	
201908	102191	230807	12896250	0.31	12892500	12556875	12624000	
201908	102191	525727	13953750	0.41	13788750	12488438	12748500	
201908	102191	705409	12356250	0.42	11737500	13138125	12858000	
201908	102191	259277	13987500	0.44	13987500	12482812	12783750	
201908	102191	230369	14055000	0.43	14028750	12576562	12867000	
201908	102191	296251	13001250	0.52	13001250	12323438	12459000	
201908	102191	116099	13215000	0.27	13215000	12225938	12423750	
201908	102191	428227	12671250	0.53	12622500	12314062	12375750	
201908	102191	586567	14670000	0.43	14568750	12441562	12867000	
201908	102191	157327	13653750	0.34	13578750	12536250	12744750	
201908	102191	556181	14857500	0.52	14471250	11955938	12459000	
201908	102191	462899	13496250	0.42	13462500	12706875	12858000	
201908	102191	862633	14433750	0.43	14130000	12551250	12867000	
201908	102191	376837	13451250	0.35	13391250	12620625	12774750	
201908	102191	624479	13882500	0.24	13882500	11885625	12285000	
201908	102191	618997	10995000	0.31	10856250	13065938	12624000	
201908	102191	501623	12191250	0.42	12187500	13025625	12858000	
201908	102191	553309	12495000	0.26	12495000	12272812	12317250	
201908	102191	983429	12303750	0.45	12303750	12888750	12771750	
201908	102191	999331	13710000	0.41	12817500	12731250	12748500	
201908	102191	517393	11295000	0.28	11257500	12832500	12517500	
201908	102191	693743	14002500	0.52	13747500	12136875	12459000	
201908	102191	198851	12210000	0.43	12210000	13031250	12867000	
201908	102191	516223	13098750	0.34	13098750	12656250	12744750	
201908	102191	507607	11418750	0.37	11268750	13150312	12774000	
201908	102191	123817	11823750	0.43	11711250	13155938	12867000	
201908	102191	433337	12232500	0.44	12232500	12921562	12783750	
201908	102191	537157	13372500	0.37	13350000	12630000	12774000	
201908	102191	684379	14741250	0.41	14643750	12274688	12748500	
201908	102191	840727	13698750	0.38	13477500	12540000	12727500	
201908	102191	833857	13650000	0.42	13612500	12669375	12858000	
201908	102191	938023	14058750	0.39	13672500	12555000	12778500	
201908	102191	380059	14171250	0.42	13961250	12582188	12858000	
201908	102191	333337	12438750	0.37	12427500	12860625	12774000	
201908	102191	318137	12101250	0.37	11947500	12980625	12774000	
201908	102191	369191	12813750	0.43	12813750	12880312	12867000	
201908	102191	235289	12806250	0.39	12806250	12771562	12778500	
201908	102191	500111	13398750	0.38	13391250	12561562	12727500	
201908	102191	513017	13635000	0.36	13635000	12621562	12824250	
201908	102191	210193	14208750	0.47	14208750	12187500	12591750	
201908	102191	924841	12637500	0.43	12513750	12955312	12867000	
201908	102191	520837	14010000	0.32	13773750	12383438	12661500	
201908	102191	390281	12952500	0.43	12952500	12845625	12867000	
201908	102191	404461	13526250	0.32	13522500	12446250	12661500	
201908	102191	384173	12990000	0.42	12873750	12854062	12858000	
201908	102191	348989	13057500	0.37	13057500	12703125	12774000	
201908	102191	793627	10860000	0.45	10496250	13340625	12771750	
201908	102191	440723	13638750	0.39	13638750	12563438	12778500	
201908	102191	210467	13383750	0.43	13383750	12737812	12867000	
201908	102191	319519	14238750	0.42	14238750	12512812	12858000	
201908	102191	331249	11831250	0.34	11655000	13017188	12744750	
201908	102191	875617	12873750	0.42	12742500	12886875	12858000	
201908	102191	779983	14197500	0.34	14118750	12401250	12744750	
201908	102191	546613	13957500	0.42	13957500	12583125	12858000	
201908	102191	190543	13365000	0.44	13301250	12654375	12783750	
201908	102191	465079	14077500	0.43	14010000	12581250	12867000	
201908	102191	840197	12933750	0.49	12903750	12424688	12520500	
201908	102191	246317	12881250	0.42	12491250	12949688	12858000	
201908	102191	425791	12896250	0.34	12896250	12706875	12744750	
201908	102191	115763	13106250	0.43	12993750	12835312	12867000	
201908	102191	584473	13331250	0.45	13331250	12631875	12771750	
201908	102191	691051	12821250	0.44	12821250	12774375	12783750	
201908	102191	442577	14032500	0.43	14032500	12575625	12867000	
201908	102191	223303	14362500	0.32	14321250	12246562	12661500	
201908	102191	425329	14418750	0.37	14418750	12362812	12774000	
201908	102191	148817	12952500	0.47	12930000	12507188	12591750	
201907	102191	593297	14006250	0.28	14006250	13460625	13569750	
201907	102191	841741	13155000	0.29	13155000	13525312	13451250	
201907	102191	791851	12292500	0.25	12292500	13470000	13234500	
201907	102191	109841	12405000	0.29	12405000	13712812	13451250	
201907	102191	388237	12671250	0.35	11812500	13430625	13107000	
201907	102191	858103	13083750	0.34	12870000	13095000	13050000	
201907	102191	389761	14156250	0.31	14055000	12965625	13183500	
201907	102191	572933	14565000	0.28	14467500	13345312	13569750	
201907	102191	393079	13728750	0.35	13728750	12951562	13107000	
201907	102191	890969	14332500	0.25	13976250	13049062	13234500	
201907	102191	503131	14021250	0.27	14006250	13233750	13388250	
201907	102191	575753	12585000	0.28	12585000	13815938	13569750	
201907	102191	993793	13080000	0.31	12963750	13238438	13183500	
201907	102191	167033	13466250	0.25	13466250	13176562	13234500	
201907	102191	999563	12536250	0.28	12446250	13850625	13569750	
201907	102191	234239	13012500	0.36	12078750	13203750	12978750	
201907	102191	292667	13117500	0.35	13091250	13110938	13107000	
201907	102191	943289	14302500	0.3	14152500	13119375	13326000	
201907	102191	501637	14122500	0.39	13893750	12440625	12731250	
201907	102191	151573	13751250	0.28	13668750	13545000	13569750	
201907	102191	726287	14081250	0.3	13860000	13192500	13326000	
201907	102191	550309	13946250	0.23	13605000	12681562	12866250	
201907	102191	169177	14242500	0.31	13871250	13011562	13183500	
201907	102191	851413	14163750	0.29	14163750	13273125	13451250	
201907	102191	449287	13342500	0.29	13143750	13528125	13451250	
201907	102191	409891	12360000	0.35	12296250	13309688	13107000	
201907	102191	771427	14868750	0.27	14647500	13073438	13388250	
201907	102191	566011	12551250	0.37	11580000	13201875	12877500	
201907	102191	733879	13886250	0.28	13886250	13490625	13569750	
201907	102191	742151	13383750	0.37	13248750	12784688	12877500	
201907	102191	410833	14152500	0.28	14103750	13436250	13569750	
201907	102191	235177	11988750	0.43	11917500	12679688	12527250	
201907	102191	141311	14786250	0.27	14685000	13064062	13388250	
201907	102191	276467	12607500	0.42	11786250	12683438	12504000	
201907	102191	230807	14985000	0.31	14797500	12780000	13183500	
201907	102191	525727	13380000	0.35	13301250	13058438	13107000	
201907	102191	705409	14801250	0.25	14662500	12877500	13234500	
201907	102191	259277	12142500	0.35	12142500	13348125	13107000	
201907	102191	230369	14242500	0.42	14160000	12090000	12504000	
201907	102191	296251	14595000	0.27	14325000	13154062	13388250	
201907	102191	116099	14002500	0.37	13770000	12654375	12877500	
201907	102191	428227	13848750	0.39	13177500	12619688	12731250	
201907	102191	586567	12502500	0.39	11471250	13046250	12731250	
201907	102191	157327	13905000	0.35	13691250	12960938	13107000	
201907	102191	556181	13376250	0.28	13376250	13618125	13569750	
201907	102191	462899	14193750	0.26	13991250	13108125	13284750	
201907	102191	862633	13421250	0.31	13361250	13139062	13183500	
201907	102191	376837	13455000	0.27	13278750	13415625	13388250	
201907	102191	624479	12431250	0.36	12288750	13151250	12978750	
201907	102191	618997	13113750	0.37	12986250	12850312	12877500	
201907	102191	501623	12513750	0.32	12513750	13205625	13067250	
201907	102191	553309	13173750	0.29	13016250	13560000	13451250	
201907	102191	983429	14126250	0.29	13875000	13345312	13451250	
201907	102191	999331	14925000	0.34	14512500	12684375	13050000	
201907	102191	517393	14696250	0.28	14696250	13288125	13569750	
201907	102191	693743	12945000	0.29	12945000	13577812	13451250	
201907	102191	198851	12952500	0.34	12382500	13216875	13050000	
201907	102191	516223	14272500	0.3	14272500	13089375	13326000	
201907	102191	507607	13380000	0.34	12975000	13068750	13050000	
201907	102191	123817	12465000	0.28	12465000	13845938	13569750	
201907	102191	433337	14452500	0.28	14452500	13349062	13569750	
201907	102191	537157	12363750	0.26	11812500	13652812	13284750	
201907	102191	684379	12588750	0.32	12225000	13277812	13067250	
201907	102191	840727	12457500	0.29	12146250	13777500	13451250	
201907	102191	833857	12783750	0.32	12783750	13138125	13067250	
201907	102191	938023	13642500	0.32	13462500	12968438	13067250	
201907	102191	380059	12885000	0.26	12345000	13519688	13284750	
201907	102191	333337	13237500	0.29	13237500	13504688	13451250	
201907	102191	318137	1.5e+07	0.34	14808750	12610312	13050000	
201907	102191	369191	14310000	0.35	13661250	12968438	13107000	
201907	102191	235289	12731250	0.28	12731250	13779375	13569750	
201907	102191	500111	14156250	0.29	13950000	13326562	13451250	
201907	102191	513017	14711250	0.3	14711250	12979688	13326000	
201907	102191	210193	13533750	0.27	13436250	13376250	13388250	
201907	102191	924841	13181250	0.26	12810000	13403438	13284750	
201907	102191	520837	12712500	0.28	12712500	13784062	13569750	
201907	102191	390281	13710000	0.28	13710000	13534688	13569750	
201907	102191	404461	13777500	0.28	13777500	13517812	13569750	
201907	102191	384173	13822500	0.36	13117500	12944062	12978750	
201907	102191	348989	13241250	0.28	13173750	13668750	13569750	
201907	102191	793627	14673750	0.28	14658750	13297500	13569750	
201907	102191	440723	14482500	0.28	14482500	13341562	13569750	
201907	102191	210467	13132500	0.26	12843750	13395000	13284750	
201907	102191	319519	13042500	0.27	12660000	13570312	13388250	
201907	102191	331249	11981250	0.34	11535000	13428750	13050000	
201907	102191	875617	12922500	0.23	12375000	12989062	12866250	
201907	102191	779983	14193750	0.37	13432500	12738750	12877500	
201907	102191	546613	13653750	0.28	13653750	13548750	13569750	
201907	102191	190543	12427500	0.47	12427500	12324375	12345000	
201907	102191	465079	12986250	0.28	12948750	13725000	13569750	
201907	102191	840197	13485000	0.28	13485000	13590938	13569750	
201907	102191	246317	13361250	0.32	13076250	13065000	13067250	
201907	102191	425791	13503750	0.29	13297500	13489688	13451250	
201907	102191	115763	12390000	0.31	11463750	13613438	13183500	
201907	102191	584473	12941250	0.33	12656250	13140000	13043250	
201907	102191	691051	13661250	0.28	13530000	13579688	13569750	
201907	102191	442577	14587500	0.28	14587500	13315312	13569750	
201907	102191	223303	15161250	0.28	15075000	13193438	13569750	
201907	102191	425329	13271250	0.29	13095000	13540312	13451250	
201907	102191	148817	14141250	0.29	13905000	13337812	13451250	
