mes_aplicacion	semilla_undersampling	semilla_public	ganancia_public_inalcanzable	probabilidad_corte	ganancia_public	ganancia_private	ganancia_completa	
201908	102191	380909	13526250	0.39	13526250	12710625	12873750	
201908	102191	631039	13470000	0.4	13470000	12646875	12811500	
201908	102191	862541	12798750	0.47	12573750	12600000	12594750	
201908	102191	260551	13721250	0.36	13721250	12652500	12866250	
201908	102191	219983	14058750	0.44	13968750	12367500	12687750	
201908	102191	217121	13226250	0.48	13170000	12448125	12592500	
201908	102191	976957	12915000	0.38	12915000	12804375	12826500	
201908	102191	432559	14036250	0.41	14017500	12447188	12761250	
201908	102191	628861	12213750	0.37	12213750	12966562	12816000	
201908	102191	944297	11508750	0.55	11508750	12077812	11964000	
201908	102191	236627	13331250	0.36	13331250	12750000	12866250	
201908	102191	546613	14940000	0.34	14940000	12220312	12764250	
201908	102191	493123	11756250	0.25	11692500	12325312	12198750	
201908	102191	618841	14347500	0.36	14347500	12495938	12866250	
201908	102191	289031	13466250	0.39	13466250	12725625	12873750	
201908	102191	627091	12375000	0.48	12123750	12709688	12592500	
201908	102191	990719	14370000	0.31	14370000	12054375	12517500	
201908	102191	461921	13282500	0.37	13252500	12706875	12816000	
201908	102191	216803	13083750	0.46	13083750	12555000	12660750	
201908	102191	615101	14193750	0.38	14156250	12494062	12826500	
201908	102191	482117	13121250	0.39	13121250	12811875	12873750	
201908	102191	358243	11936250	0.4	11673750	13095938	12811500	
201908	102191	981983	14193750	0.48	14193750	12192188	12592500	
201908	102191	712883	14430000	0.44	14340000	12274688	12687750	
201908	102191	213173	14670000	0.39	14670000	12424688	12873750	
201908	102191	400249	12386250	0.34	12187500	12908438	12764250	
201908	102191	953501	13042500	0.39	12836250	12883125	12873750	
201908	102191	624203	11767500	0.27	11613750	12550312	12363000	
201908	102191	656273	14088750	0.33	13833750	12421875	12704250	
202001	102191	904147	11715000	0.45	11696250	12357188	12225000	
202001	102191	976091	13293750	0.49	13278750	12134062	12363000	
202001	102191	910661	11981250	0.43	11865000	12146250	12090000	
202001	102191	242197	12772500	0.52	12723750	11897812	12063000	
202001	102191	847519	11943750	0.49	11805000	12502500	12363000	
202001	102191	226099	12086250	0.5	12086250	12403125	12339750	
202001	102191	699493	11696250	0.49	11613750	12550312	12363000	
202001	102191	275339	11643750	0.46	11456250	12389062	12202500	
202001	102191	751423	13147500	0.49	13147500	12166875	12363000	
202001	102191	844523	11433750	0.47	11238750	12478125	12230250	
202001	102191	577531	12851250	0.5	12851250	12211875	12339750	
202001	102191	955139	13110000	0.49	12990000	12206250	12363000	
202001	102191	929311	13053750	0.47	13053750	12024375	12230250	
202001	102191	923441	12330000	0.49	12330000	12371250	12363000	
202001	102191	372847	10755000	0.37	10541250	12313125	11958750	
202001	102191	778187	12941250	0.51	12877500	11916562	12108750	
202001	102191	102913	13672500	0.5	13672500	12006562	12339750	
202001	102191	923179	13980000	0.5	13980000	11929688	12339750	
202001	102191	356929	13185000	0.49	13185000	12157500	12363000	
202001	102191	488617	12768750	0.5	12768750	12232500	12339750	
202001	102191	579869	13627500	0.5	13627500	12017812	12339750	
202001	102191	869299	13507500	0.4	13507500	11739375	12093000	
202001	102191	702469	11872500	0.48	11872500	12369375	12270000	
202001	102191	877367	12682500	0.51	12618750	11981250	12108750	
202001	102191	737281	12555000	0.38	12326250	11901562	11986500	
202001	102191	659473	11122500	0.38	11013750	12229688	11986500	
202001	102191	370399	14186250	0.48	14073750	11819062	12270000	
202001	102191	561529	12281250	0.49	12281250	12383438	12363000	
202001	102191	813199	12855000	0.5	12855000	12210938	12339750	
202001	102191	128969	12375000	0.49	12375000	12360000	12363000	
202001	102191	242377	12738750	0.49	12656250	12289688	12363000	
202001	102191	906823	12900000	0.4	12900000	11891250	12093000	
202001	102191	461603	12438750	0.37	12225000	11892188	11958750	
202001	102191	590963	13237500	0.38	13207500	11681250	11986500	
202001	102191	366217	12997500	0.5	12945000	12188438	12339750	
202001	102191	780631	12003750	0.53	12003750	11998125	11999250	
202001	102191	902179	11703750	0.31	11666250	11537812	11563500	
202001	102191	651029	12682500	0.5	12682500	12254062	12339750	
202001	102191	511691	13391250	0.5	13391250	12076875	12339750	
202001	102191	259387	11463750	0.49	11381250	12608438	12363000	
202001	102191	221071	13567500	0.49	13567500	12061875	12363000	
202001	102191	538301	13256250	0.38	13087500	11711250	11986500	
202001	102191	706913	13106250	0.49	13001250	12203438	12363000	
202001	102191	212999	13252500	0.5	13252500	12111562	12339750	
202001	102191	647321	11565000	0.5	11486250	12553125	12339750	
202001	102191	167623	12352500	0.45	12232500	12223125	12225000	
202001	102191	222163	13905000	0.44	13732500	11763750	12157500	
202001	102191	920687	13125000	0.54	13042500	11578125	11871000	
202001	102191	167213	13541250	0.5	13541250	12039375	12339750	
202001	102191	325673	12780000	0.49	12780000	12258750	12363000	
202001	102191	132233	12768750	0.55	12768750	11540625	11786250	
202001	102191	284227	12063750	0.45	11760000	12341250	12225000	
202001	102191	876181	10635000	0.37	10635000	12289688	11958750	
202001	102191	978233	12738750	0.45	12517500	12151875	12225000	
202001	102191	355457	12885000	0.49	12791250	12255938	12363000	
202001	102191	641513	13027500	0.35	12945000	11598750	11868000	
202001	102191	737969	13672500	0.51	13672500	11717812	12108750	
202001	102191	838139	11025000	0.5	10987500	12677812	12339750	
202001	102191	544759	13203750	0.42	13023750	11863125	12095250	
202001	102191	617791	12285000	0.44	12285000	12125625	12157500	
202001	102191	577169	13035000	0.4	12960000	11876250	12093000	
202001	102191	414241	12506250	0.48	12506250	12210938	12270000	
202001	102191	415823	12082500	0.46	11943750	12267188	12202500	
202001	102191	992917	11786250	0.48	11778750	12392812	12270000	
202001	102191	433861	11448750	0.4	11448750	12254062	12093000	
202001	102191	730421	12393750	0.49	12393750	12355312	12363000	
202001	102191	586237	13046250	0.48	12937500	12103125	12270000	
202001	102191	123701	12885000	0.44	12885000	11975625	12157500	
202001	102191	221077	12292500	0.45	12033750	12272812	12225000	
202001	102191	476167	11868750	0.48	11745000	12401250	12270000	
202001	102191	794569	11576250	0.52	11302500	12253125	12063000	
202001	102191	380909	12566250	0.5	12367500	12332812	12339750	
202001	102191	631039	12502500	0.49	12502500	12328125	12363000	
202001	102191	862541	12645000	0.45	12645000	12120000	12225000	
202001	102191	260551	13391250	0.46	13263750	11937188	12202500	
202001	102191	219983	11872500	0.4	11816250	12162188	12093000	
202001	102191	217121	13068750	0.49	12997500	12204375	12363000	
202001	102191	976957	12360000	0.45	12360000	12191250	12225000	
202001	102191	432559	11580000	0.49	11580000	12558750	12363000	
202001	102191	628861	12030000	0.5	12030000	12417188	12339750	
202001	102191	944297	13672500	0.49	13642500	12043125	12363000	
202001	102191	236627	12502500	0.52	12427500	11971875	12063000	
202001	102191	546613	13365000	0.47	13151250	1.2e+07	12230250	
202001	102191	493123	12570000	0.43	12570000	11970000	12090000	
202001	102191	618841	12506250	0.42	12491250	11996250	12095250	
202001	102191	289031	11801250	0.49	11801250	12503438	12363000	
202001	102191	627091	12363750	0.35	12228750	11777812	11868000	
202001	102191	990719	12720000	0.49	12720000	12273750	12363000	
202001	102191	461921	12120000	0.4	12120000	12086250	12093000	
202001	102191	216803	13342500	0.48	13245000	12026250	12270000	
202001	102191	615101	12116250	0.51	12060000	12120938	12108750	
202001	102191	482117	13740000	0.47	13661250	11872500	12230250	
202001	102191	358243	11463750	0.5	11396250	12575625	12339750	
202001	102191	981983	12303750	0.5	12303750	12348750	12339750	
202001	102191	712883	11272500	0.48	11265000	12521250	12270000	
202001	102191	213173	12630000	0.52	12540000	11943750	12063000	
202001	102191	400249	11441250	0.5	11400000	12574688	12339750	
202001	102191	953501	12630000	0.49	12525000	12322500	12363000	
202001	102191	624203	13200000	0.4	13200000	11816250	12093000	
202001	102191	656273	13125000	0.41	13125000	11773125	12043500	
