mes_aplicacion	semilla_undersampling	semilla_public	ganancia_public_inalcanzable	probabilidad_corte	ganancia_public	ganancia_private	ganancia_completa	
201905	102191	221071	11381250	0.15	11283750	10933125	11003250	
201905	102191	538301	11115000	0.18	10102500	11088750	10891500	
201905	102191	706913	11703750	0.21	11636250	10527188	10749000	
201905	102191	212999	12378750	0.3	10091250	8976562	9199500	
201905	102191	647321	11913750	0.16	11913750	11019375	11198250	
201905	102191	167623	11595000	0.13	11595000	10952812	11081250	
201905	102191	222163	10312500	0.32	9472500	8888438	9005250	
201905	102191	920687	11632500	0.21	11572500	10543125	10749000	
201905	102191	167213	11835000	0.09	11235000	10560000	10695000	
201905	102191	325673	12048750	0.2	11865000	10448438	10731750	
201905	102191	132233	12296250	0.16	11958750	11008125	11198250	
201905	102191	284227	9708750	0.21	9618750	11031562	10749000	
201905	102191	876181	11913750	0.22	11670000	10279688	10557750	
201905	102191	978233	11388750	0.19	10826250	10873125	10863750	
201905	102191	355457	11587500	0.25	9532500	10170000	10042500	
201905	102191	641513	12015000	0.17	12015000	10875938	11103750	
201905	102191	737969	12120000	0.22	11906250	10220625	10557750	
201905	102191	838139	10965000	0.19	10777500	10885312	10863750	
201905	102191	544759	10972500	0.11	10725000	10773750	10764000	
201905	102191	617791	10365000	0.13	10365000	11260312	11081250	
201905	102191	577169	12742500	0.17	12693750	10706250	11103750	
201905	102191	414241	12030000	0.16	12030000	10990312	11198250	
201905	102191	415823	12090000	0.16	12090000	10975312	11198250	
201905	102191	992917	11688750	0.09	11688750	10446562	10695000	
201905	102191	433861	11396250	0.16	11205000	11196562	11198250	
201905	102191	730421	11613750	0.14	11613750	10979062	11106000	
201905	102191	586237	10815000	0.15	10781250	11058750	11003250	
201905	102191	123701	11486250	0.13	11115000	11072812	11081250	
201905	102191	221077	11175000	0.25	10200000	10003125	10042500	
201905	102191	476167	11400000	0.16	11178750	11203125	11198250	
201905	102191	794569	11617500	0.09	11051250	10605938	10695000	
201905	102191	380909	10646250	0.12	10215000	11060625	10891500	
201905	102191	631039	9772500	0.1	9772500	11098125	10833000	
201905	102191	862541	11700000	0.14	11493750	11009062	11106000	
201905	102191	260551	10942500	0.13	10837500	11142188	11081250	
201905	102191	219983	10672500	0.2	10646250	10753125	10731750	
201905	102191	217121	10818750	0.21	10507500	10809375	10749000	
201905	102191	976957	12558750	0.25	11388750	9705938	10042500	
201905	102191	432559	11377500	0.14	11377500	11038125	11106000	
201905	102191	628861	10995000	0.16	10995000	11249062	11198250	
201905	102191	944297	11426250	0.21	10601250	10785938	10749000	
201905	102191	236627	12101250	0.14	11763750	10941562	11106000	
201905	102191	546613	11696250	0.34	10256250	8573438	8910000	
201905	102191	493123	12112500	0.26	10650000	9705938	9894750	
201905	102191	618841	12056250	0.18	11685000	10693125	10891500	
201905	102191	289031	12761250	0.14	12761250	10692188	11106000	
201905	102191	627091	10882500	0.22	10770000	10504688	10557750	
201905	102191	990719	11456250	0.22	9731250	10764375	10557750	
201905	102191	461921	10286250	0.09	9847500	10906875	10695000	
201905	102191	216803	10458750	0.15	10286250	11182500	11003250	
201905	102191	615101	11178750	0.2	10980000	10669688	10731750	
201905	102191	482117	11535000	0.17	11392500	11031562	11103750	
201905	102191	358243	11257500	0.11	11145000	10668750	10764000	
201905	102191	981983	10578750	0.23	10425000	10476562	10466250	
201905	102191	712883	12101250	0.22	11250000	10384688	10557750	
201905	102191	213173	12127500	0.18	11880000	10644375	10891500	
201905	102191	400249	10143750	0.19	9952500	11091562	10863750	
201905	102191	953501	11010000	0.16	10807500	11295938	11198250	
201905	102191	624203	11692500	0.22	10751250	10509375	10557750	
201905	102191	656273	11006250	0.09	10563750	10727812	10695000	
201908	102191	904147	13758750	0.14	13342500	12740625	12861000	
201908	102191	976091	13616250	0.21	12802500	12446250	12517500	
201908	102191	910661	13365000	0.21	13185000	12350625	12517500	
201908	102191	242197	12656250	0.12	12596250	13020938	12936000	
201908	102191	847519	14148750	0.12	14055000	12656250	12936000	
201908	102191	226099	13233750	0.16	12817500	12655312	12687750	
201908	102191	699493	13635000	0.21	13635000	12238125	12517500	
201908	102191	275339	13758750	0.23	13316250	11978438	12246000	
201908	102191	751423	15543750	0.22	14763750	11679375	12296250	
201908	102191	844523	14133750	0.15	14055000	12595312	12887250	
201908	102191	577531	13335000	0.22	11703750	12444375	12296250	
201908	102191	955139	12993750	0.09	12993750	12204375	12362250	
201908	102191	929311	13380000	0.12	13185000	12873750	12936000	
201908	102191	923441	13316250	0.2	12723750	12555000	12588750	
201908	102191	372847	13691250	0.17	13691250	12509062	12745500	
201908	102191	778187	12277500	0.17	12108750	12904688	12745500	
201908	102191	102913	12843750	0.21	12240000	12586875	12517500	
201908	102191	923179	14977500	0.13	14977500	12450000	12955500	
201908	102191	356929	12562500	0.18	11568750	12720938	12490500	
201908	102191	488617	12780000	0.11	12142500	12758438	12635250	
201908	102191	579869	11891250	0.12	11891250	13197188	12936000	
201908	102191	869299	12798750	0.14	12423750	12970312	12861000	
201908	102191	702469	13395000	0.14	13256250	12762188	12861000	
201908	102191	877367	13462500	0.11	13098750	12519375	12635250	
201908	102191	737281	12401250	0.2	11688750	12813750	12588750	
201908	102191	659473	12780000	0.15	12213750	13055625	12887250	
201908	102191	370399	13083750	0.21	12712500	12468750	12517500	
201908	102191	561529	12551250	0.14	12266250	13009688	12861000	
201908	102191	813199	12607500	0.13	12607500	13042500	12955500	
201908	102191	128969	13245000	0.14	13245000	12765000	12861000	
201908	102191	242377	11786250	0.21	11587500	12750000	12517500	
201908	102191	906823	13747500	0.21	13222500	12341250	12517500	
201908	102191	461603	12952500	0.09	12952500	12214688	12362250	
201908	102191	590963	12056250	0.16	11730000	12927188	12687750	
201908	102191	366217	12232500	0.18	12127500	12581250	12490500	
201908	102191	780631	13837500	0.14	13837500	12616875	12861000	
201908	102191	902179	11568750	0.17	11096250	13157812	12745500	
201908	102191	651029	12491250	0.13	12307500	13117500	12955500	
201908	102191	511691	11767500	0.12	11662500	13254375	12936000	
201908	102191	259387	12352500	0.2	11591250	12838125	12588750	
201908	102191	221071	12978750	0.21	12427500	12540000	12517500	
201908	102191	538301	13466250	0.19	12817500	12518438	12578250	
201908	102191	706913	12030000	0.14	11981250	13080938	12861000	
201908	102191	212999	14351250	0.17	13672500	12513750	12745500	
201908	102191	647321	12300000	0.13	12300000	13119375	12955500	
201908	102191	167623	14580000	0.19	14373750	12129375	12578250	
201908	102191	222163	12476250	0.21	12457500	12532500	12517500	
201908	102191	920687	13751250	0.2	13691250	12313125	12588750	
201908	102191	167213	13117500	0.19	12112500	12694688	12578250	
201908	102191	325673	11715000	0.19	11208750	12920625	12578250	
201908	102191	132233	13567500	0.17	13353750	12593438	12745500	
201908	102191	284227	12255000	0.14	11951250	13088438	12861000	
201908	102191	876181	13773750	0.15	13657500	12694688	12887250	
201908	102191	978233	13860000	0.13	13668750	12777188	12955500	
201908	102191	355457	12971250	0.21	12836250	12437812	12517500	
201908	102191	641513	13275000	0.19	12187500	12675938	12578250	
201908	102191	737969	13083750	0.11	12937500	12559688	12635250	
201908	102191	838139	13398750	0.17	13353750	12593438	12745500	
201908	102191	544759	12577500	0.12	12577500	13025625	12936000	
201908	102191	617791	13687500	0.11	13425000	12437812	12635250	
201908	102191	577169	13537500	0.28	12408750	10903125	11204250	
201908	102191	414241	13338750	0.24	11797500	12190312	12111750	
201908	102191	415823	11790000	0.19	11722500	12792188	12578250	
201908	102191	992917	11891250	0.13	11805000	13243125	12955500	
201908	102191	433861	14377500	0.19	13875000	12254062	12578250	
201908	102191	730421	13065000	0.13	13065000	12928125	12955500	
201908	102191	586237	14276250	0.15	14276250	12540000	12887250	
201908	102191	123701	12165000	0.18	11936250	12629062	12490500	
201908	102191	221077	11670000	0.2	10961250	12995625	12588750	
201908	102191	476167	14032500	0.17	13938750	12447188	12745500	
201908	102191	794569	13185000	0.1	13181250	12358125	12522750	
201908	102191	380909	14111250	0.14	13968750	12584062	12861000	
201908	102191	631039	13871250	0.17	13871250	12464062	12745500	
201908	102191	862541	12517500	0.22	11677500	12450938	12296250	
201908	102191	260551	13717500	0.15	13428750	12751875	12887250	
201908	102191	219983	14205000	0.2	14141250	12200625	12588750	
201908	102191	217121	13061250	0.12	13061250	12904688	12936000	
201908	102191	976957	12472500	0.2	11385000	12889688	12588750	
201908	102191	432559	14118750	0.16	13755000	12420938	12687750	
201908	102191	628861	12468750	0.13	12468750	13077188	12955500	
201908	102191	944297	11977500	0.15	11977500	13114688	12887250	
201908	102191	236627	13578750	0.27	13050000	11106562	11495250	
201908	102191	546613	15041250	0.18	14722500	11932500	12490500	
201908	102191	493123	11973750	0.2	10488750	13113750	12588750	
201908	102191	618841	14475000	0.19	14066250	12206250	12578250	
201908	102191	289031	13391250	0.18	12416250	12509062	12490500	
201908	102191	627091	12498750	0.15	12258750	13044375	12887250	
201908	102191	990719	14276250	0.1	13833750	12195000	12522750	
201908	102191	461921	13331250	0.2	12915000	12507188	12588750	
201908	102191	216803	13035000	0.17	12941250	12696562	12745500	
201908	102191	615101	14066250	0.13	13890000	12721875	12955500	
201908	102191	482117	12885000	0.1	12832500	12445312	12522750	
201908	102191	358243	12330000	0.18	12078750	12593438	12490500	
201908	102191	981983	14715000	0.21	14715000	11968125	12517500	
201908	102191	712883	14025000	0.17	14025000	12425625	12745500	
201908	102191	213173	13912500	0.19	13683750	12301875	12578250	
201908	102191	400249	12532500	0.19	12532500	12589688	12578250	
201908	102191	953501	12663750	0.2	12090000	12713438	12588750	
201908	102191	624203	11122500	0.21	10845000	12935625	12517500	
201908	102191	656273	14141250	0.21	13346250	12310312	12517500	
202001	102191	904147	11542500	0.14	11471250	11970938	11871000	
202001	102191	976091	13200000	0.24	12390000	11510625	11686500	
202001	102191	910661	12135000	0.23	11475000	11843438	11769750	
202001	102191	242197	12952500	0.18	12731250	11807812	11992500	
202001	102191	847519	11490000	0.14	11467500	11971875	11871000	
202001	102191	226099	12255000	0.11	12210000	11368125	11536500	
202001	102191	699493	11550000	0.19	11471250	12121875	11991750	
202001	102191	275339	11527500	0.18	11493750	12117188	11992500	
202001	102191	751423	11955000	0.22	11801250	11837812	11830500	
202001	102191	844523	11276250	0.11	11058750	11655938	11536500	
202001	102191	577531	12450000	0.14	12431250	11730938	11871000	
202001	102191	955139	12461250	0.21	12255000	11751562	11852250	
202001	102191	929311	13038750	0.21	12900000	11590312	11852250	
202001	102191	923441	11613750	0.29	11613750	11266875	11336250	
202001	102191	372847	10833750	0.22	10758750	12098438	11830500	
202001	102191	778187	13342500	0.22	12513750	11659688	11830500	
202001	102191	102913	13743750	0.22	13605000	11386875	11830500	
202001	102191	923179	13571250	0.25	13522500	11073750	11563500	
202001	102191	356929	12645000	0.15	12645000	11670000	11865000	
202001	102191	488617	12543750	0.22	12123750	11757188	11830500	
202001	102191	579869	13368750	0.3	11838750	11094375	11243250	
202001	102191	869299	13275000	0.15	13140000	11546250	11865000	
202001	102191	702469	11681250	0.14	11520000	11958750	11871000	
202001	102191	877367	12288750	0.17	12142500	11982188	12014250	
202001	102191	737281	12592500	0.2	12562500	11758125	11919000	
202001	102191	659473	10972500	0.29	10800000	11470312	11336250	
202001	102191	370399	13942500	0.19	13942500	11504062	11991750	
202001	102191	561529	11805000	0.29	11036250	11411250	11336250	
202001	102191	813199	12885000	0.22	12386250	11691562	11830500	
202001	102191	128969	12423750	0.17	12303750	11941875	12014250	
202001	102191	242377	12675000	0.21	12585000	11669062	11852250	
202001	102191	906823	12832500	0.22	12232500	11730000	11830500	
202001	102191	461603	12041250	0.15	11703750	11905312	11865000	
202001	102191	590963	12836250	0.22	12660000	11623125	11830500	
202001	102191	366217	12588750	0.13	12352500	11443125	11625000	
202001	102191	780631	11906250	0.22	11726250	11856562	11830500	
202001	102191	902179	11913750	0.27	10867500	11586562	11442750	
202001	102191	651029	12033750	0.22	11895000	11814375	11830500	
202001	102191	511691	13575000	0.21	13500000	11440312	11852250	
202001	102191	259387	11328750	0.24	11013750	11854688	11686500	
202001	102191	221071	13207500	0.22	13027500	11531250	11830500	
202001	102191	538301	13162500	0.27	12705000	11127188	11442750	
202001	102191	706913	13290000	0.16	13290000	11598750	11937000	
202001	102191	212999	13128750	0.19	13106250	11713125	11991750	
202001	102191	647321	11160000	0.2	11160000	12108750	11919000	
202001	102191	167623	12003750	0.24	12003750	11607188	11686500	
202001	102191	222163	13500000	0.16	13271250	11603438	11937000	
202001	102191	920687	13001250	0.22	12693750	11614688	11830500	
202001	102191	167213	13293750	0.23	13170000	11419688	11769750	
202001	102191	325673	12453750	0.14	12453750	11725312	11871000	
202001	102191	132233	12596250	0.16	12555000	11782500	11937000	
202001	102191	284227	11685000	0.24	11516250	11729062	11686500	
202001	102191	876181	9678750	0.18	9427500	12633750	11992500	
202001	102191	978233	12446250	0.21	12195000	11766562	11852250	
202001	102191	355457	12592500	0.23	12431250	11604375	11769750	
202001	102191	641513	12960000	0.21	12086250	11793750	11852250	
202001	102191	737969	13188750	0.28	13155000	10941562	11384250	
202001	102191	838139	11062500	0.2	11062500	12133125	11919000	
202001	102191	544759	12982500	0.21	12217500	11760938	11852250	
202001	102191	617791	11977500	0.29	11876250	11201250	11336250	
202001	102191	577169	12941250	0.17	12858750	11803125	12014250	
202001	102191	414241	11940000	0.22	11925000	11806875	11830500	
202001	102191	415823	11497500	0.18	11385000	12144375	11992500	
202001	102191	992917	11741250	0.19	11741250	12054375	11991750	
202001	102191	433861	12041250	0.2	11876250	11929688	11919000	
202001	102191	730421	12375000	0.18	12315000	11911875	11992500	
202001	102191	586237	12453750	0.2	12453750	11785312	11919000	
202001	102191	123701	12337500	0.24	12337500	11523750	11686500	
202001	102191	221077	11842500	0.21	11842500	11854688	11852250	
202001	102191	476167	10946250	0.32	10612500	11036250	10951500	
202001	102191	794569	11486250	0.2	10987500	12151875	11919000	
202001	102191	380909	12318750	0.22	11868750	11820938	11830500	
202001	102191	631039	12123750	0.16	11636250	12012188	11937000	
202001	102191	862541	11977500	0.24	11977500	11613750	11686500	
202001	102191	260551	12847500	0.16	12847500	11709375	11937000	
202001	102191	219983	11478750	0.19	11223750	12183750	11991750	
202001	102191	217121	13110000	0.2	13110000	11621250	11919000	
202001	102191	976957	12101250	0.27	11951250	11315625	11442750	
202001	102191	432559	11598750	0.26	11501250	11461875	11469750	
202001	102191	628861	11801250	0.25	11640000	11544375	11563500	
202001	102191	944297	13488750	0.21	12686250	11643750	11852250	
202001	102191	236627	11955000	0.29	11943750	11184375	11336250	
202001	102191	546613	13080000	0.16	12821250	11715938	11937000	
202001	102191	493123	12288750	0.32	11561250	10799062	10951500	
202001	102191	618841	12442500	0.2	11531250	12015938	11919000	
202001	102191	289031	11486250	0.16	11400000	12071250	11937000	
202001	102191	627091	12078750	0.15	11906250	11854688	11865000	
202001	102191	990719	12750000	0.23	12750000	11524688	11769750	
202001	102191	461921	11673750	0.18	11302500	12165000	11992500	
202001	102191	216803	12600000	0.18	12600000	11840625	11992500	
202001	102191	615101	11928750	0.22	11928750	11805938	11830500	
202001	102191	482117	13496250	0.17	13496250	11643750	12014250	
202001	102191	358243	11036250	0.2	10346250	12312188	11919000	
202001	102191	981983	12041250	0.19	11508750	12112500	11991750	
202001	102191	712883	10871250	0.22	10740000	12103125	11830500	
202001	102191	213173	12116250	0.22	12116250	11759062	11830500	
202001	102191	400249	11696250	0.17	11696250	12093750	12014250	
202001	102191	953501	11812500	0.21	11336250	11981250	11852250	
202001	102191	624203	13091250	0.24	13091250	11335312	11686500	
202001	102191	656273	13038750	0.19	12746250	11803125	11991750	
