mes_aplicacion	semilla_undersampling	semilla_public	ganancia_public_inalcanzable	probabilidad_corte	ganancia_public	ganancia_private	ganancia_completa	
201911	102191	297809	12435000	0.32	11730000	12669375	12481500	
201911	102191	632923	12543750	0.44	12495000	12170625	12235500	
201911	102191	141851	13166250	0.32	13166250	12310312	12481500	
201911	102191	404969	13421250	0.36	13278750	12450000	12615750	
201911	102191	129277	12150000	0.33	11977500	12613125	12486000	
201911	102191	151049	11688750	0.43	11557500	12436875	12261000	
201911	102191	340057	11977500	0.4	11797500	12567188	12413250	
201911	102191	221567	12633750	0.32	12551250	12464062	12481500	
201911	102191	119363	12712500	0.31	12641250	12427500	12470250	
201911	102191	577799	13950000	0.39	13950000	12028125	12412500	
201911	102191	231299	12165000	0.36	11835000	12810938	12615750	
201911	102191	458611	14025000	0.39	14025000	12009375	12412500	
201911	102191	518911	12472500	0.38	12386250	12454688	12441000	
201911	102191	879271	13661250	0.34	13395000	12245625	12475500	
201911	102191	773939	13308750	0.29	13132500	12179062	12369750	
201911	102191	439903	13672500	0.25	13530000	11696250	12063000	
201911	102191	495199	13822500	0.44	13702500	11868750	12235500	
201911	102191	384779	13050000	0.36	12810000	12567188	12615750	
201911	102191	185957	13563750	0.3	13563750	12181875	12458250	
201911	102191	835427	12697500	0.39	12697500	12341250	12412500	
201911	102191	534617	13027500	0.4	13001250	12266250	12413250	
201911	102191	634859	13387500	0.4	13387500	12169688	12413250	
201911	102191	208037	11782500	0.36	11598750	12870000	12615750	
201911	102191	782581	12093750	0.35	11887500	12710625	12546000	
201911	102191	175781	13245000	0.34	13136250	12310312	12475500	
201911	102191	878567	14111250	0.4	14025000	12010312	12413250	
201911	102191	276083	13773750	0.37	13237500	12331875	12513000	
201911	102191	983173	12228750	0.3	11943750	12586875	12458250	
201911	102191	578659	13353750	0.33	13305000	12281250	12486000	
201911	102191	972329	13511250	0.46	13511250	11978438	12285000	
201911	102191	435893	13196250	0.47	13196250	11970000	12215250	
201911	102191	450971	12540000	0.47	12540000	12134062	12215250	
201911	102191	308701	14227500	0.27	14103750	11814375	12272250	
201911	102191	197101	12213750	0.48	11737500	12272812	12165750	
201911	102191	646883	14703750	0.39	14703750	11839688	12412500	
201911	102191	770971	12761250	0.35	12678750	12512812	12546000	
201911	102191	185491	11692500	0.46	11670000	12438750	12285000	
201911	102191	923603	12682500	0.48	12450000	12094688	12165750	
201911	102191	423509	11958750	0.36	11898750	12795000	12615750	
201911	102191	898231	12750000	0.29	12315000	12383438	12369750	
201911	102191	631901	12292500	0.37	12262500	12575625	12513000	
201911	102191	444869	13282500	0.4	12907500	12289688	12413250	
201911	102191	464741	13031250	0.38	12903750	12325312	12441000	
201911	102191	331999	13020000	0.35	12768750	12490312	12546000	
201911	102191	440347	13346250	0.33	12705000	12431250	12486000	
201911	102191	104801	14647500	0.37	14617500	11986875	12513000	
201911	102191	459271	13140000	0.35	12585000	12536250	12546000	
201911	102191	552731	12963750	0.28	12963750	12281250	12417750	
201910	102191	969359	13867500	0.32	13803750	13323750	13419750	
201910	102191	666073	14475000	0.28	14445000	12784688	13116750	
201910	102191	637349	13522500	0.44	13466250	12711562	12862500	
201910	102191	374189	13526250	0.37	13526250	13137188	13215000	
201910	102191	180617	15026250	0.29	14752500	12867188	13244250	
201910	102191	805019	11118750	0.29	11088750	13783125	13244250	
201910	102191	703117	13751250	0.32	13751250	13336875	13419750	
201910	102191	605039	13807500	0.35	13807500	13227188	13343250	
201910	102191	673199	14846250	0.27	14328750	12504375	12869250	
201910	102191	422549	13638750	0.43	12858750	12965625	12944250	
201910	102191	854461	13803750	0.29	13635000	13146562	13244250	
201910	102191	779521	14028750	0.32	14028750	13267500	13419750	
201910	102191	168713	13383750	0.33	13383750	13250625	13277250	
201910	102191	248537	13398750	0.37	13218750	13214062	13215000	
201910	102191	471301	13121250	0.3	13008750	13304062	13245000	
201910	102191	121633	13725000	0.31	13725000	13230000	13329000	
201910	102191	546109	13635000	0.36	13567500	13157812	13239750	
201910	102191	352523	14148750	0.33	14058750	13081875	13277250	
201910	102191	496073	12952500	0.35	12903750	13453125	13343250	
201910	102191	857069	14985000	0.44	14985000	12331875	12862500	
201910	102191	408943	14253750	0.45	14253750	12412500	12780750	
201910	102191	869959	15071250	0.43	15056250	12416250	12944250	
201910	102191	776969	12495000	0.31	12491250	13538438	13329000	
201910	102191	673273	14313750	0.29	14313750	12976875	13244250	
201910	102191	651179	13350000	0.29	13342500	13219688	13244250	
201910	102191	896381	11913750	0.39	11913750	13321875	13040250	
201910	102191	781997	13788750	0.32	13638750	13365000	13419750	
201910	102191	619027	11996250	0.34	11793750	13578750	13221750	
201910	102191	260543	12483750	0.32	12375000	13680938	13419750	
201910	102191	778709	14523750	0.42	14523750	12532500	12930750	
201910	102191	578399	14201250	0.31	14137500	13126875	13329000	
201910	102191	402277	13661250	0.33	13391250	13248750	13277250	
201910	102191	884069	14006250	0.35	14006250	13177500	13343250	
201910	102191	425147	14643750	0.33	14625000	12940312	13277250	
201910	102191	952979	12427500	0.36	12270000	13482188	13239750	
201910	102191	240043	12180000	0.29	12180000	13510312	13244250	
201910	102191	800209	13938750	0.31	13890000	13188750	13329000	
201910	102191	717149	12603750	0.28	12603750	13245000	13116750	
201910	102191	322079	13035000	0.31	12555000	13522500	13329000	
201910	102191	355007	13440000	0.3	13440000	13196250	13245000	
201910	102191	927083	11850000	0.35	11850000	13716562	13343250	
201910	102191	267803	13612500	0.36	13503750	13173750	13239750	
201910	102191	572653	14362500	0.36	14145000	13013438	13239750	
201910	102191	862207	13102500	0.32	13102500	13499062	13419750	
201910	102191	215843	13136250	0.33	13136250	13312500	13277250	
201910	102191	243857	12517500	0.36	11883750	13578750	13239750	
201910	102191	681341	13312500	0.33	13312500	13268438	13277250	
201910	102191	628939	13923750	0.35	13923750	13198125	13343250	
201910	102191	180437	14137500	0.31	13931250	13178438	13329000	
201910	102191	546943	14077500	0.3	13777500	13111875	13245000	
201910	102191	107509	12401250	0.33	12401250	13496250	13277250	
201910	102191	489761	13095000	0.32	13095000	13500938	13419750	
201910	102191	954763	14722500	0.32	14722500	13094062	13419750	
201910	102191	197711	13777500	0.33	13777500	13152188	13277250	
201910	102191	385327	13256250	0.38	13147500	13105312	13113750	
201910	102191	283159	13211250	0.44	13087500	12806250	12862500	
201910	102191	515429	13203750	0.31	13203750	13360312	13329000	
201910	102191	554017	13968750	0.29	13875000	13086562	13244250	
201910	102191	387403	12982500	0.43	12982500	12934688	12944250	
201910	102191	623281	12817500	0.4	12217500	13157812	12969750	
201910	102191	536593	12821250	0.41	12821250	12903750	12887250	
201910	102191	425419	13890000	0.3	13785000	13110000	13245000	
201910	102191	559201	13140000	0.3	13057500	13291875	13245000	
201910	102191	863749	12967500	0.35	12967500	13437188	13343250	
201910	102191	336059	14216250	0.32	14216250	13220625	13419750	
201910	102191	888397	13905000	0.29	13905000	13079062	13244250	
201910	102191	628013	13672500	0.35	13672500	13260938	13343250	
201910	102191	594421	13230000	0.42	12761250	12973125	12930750	
201910	102191	785671	13196250	0.44	12648750	12915938	12862500	
201910	102191	741781	14550000	0.36	14550000	12912188	13239750	
201910	102191	405749	15183750	0.33	15116250	12817500	13277250	
201910	102191	454577	13897500	0.32	13897500	13300312	13419750	
201910	102191	329243	13758750	0.42	13725000	12732188	12930750	
201910	102191	179693	14295000	0.32	14295000	13200938	13419750	
201910	102191	623017	12926250	0.36	12926250	13318125	13239750	
201910	102191	324223	13353750	0.37	13065000	13252500	13215000	
201910	102191	727399	12952500	0.32	12952500	13536562	13419750	
201910	102191	504047	14666250	0.38	14538750	12757500	13113750	
201910	102191	338753	14242500	0.35	14092500	13155938	13343250	
201910	102191	568657	12228750	0.32	12228750	13717500	13419750	
201910	102191	955309	12930000	0.35	12930000	13446562	13343250	
201910	102191	331259	13286250	0.41	13275000	12790312	12887250	
201910	102191	205519	12772500	0.38	12637500	13232812	13113750	
201910	102191	735109	13533750	0.52	13286250	11666250	11990250	
201910	102191	921667	14220000	0.36	14055000	13035938	13239750	
201910	102191	394787	13031250	0.38	12855000	13178438	13113750	
201910	102191	500393	14017500	0.39	13496250	12926250	13040250	
201910	102191	122263	13470000	0.33	13428750	13239375	13277250	
201910	102191	473191	13406250	0.4	13406250	12860625	12969750	
201910	102191	728333	13368750	0.45	12701250	12800625	12780750	
201910	102191	258521	13327500	0.42	13301250	12838125	12930750	
201910	102191	626921	13488750	0.46	13481250	12457500	12662250	
201910	102191	559807	14287500	0.32	14261250	13209375	13419750	
201910	102191	594403	13725000	0.31	13586250	13264688	13329000	
201910	102191	347987	12716250	0.36	12607500	13397812	13239750	
201910	102191	145423	12892500	0.35	12855000	13465312	13343250	
201910	102191	336419	12322500	0.39	12060000	13285312	13040250	
201910	102191	226903	15048750	0.39	14955000	12561562	13040250	
201910	102191	145991	13451250	0.29	13451250	13192500	13244250	
201910	102191	574439	13916250	0.33	13916250	13117500	13277250	
201909	102191	655579	10031250	0.4	10031250	10297500	10244250	
201909	102191	509071	9645000	0.41	9645000	10241250	10122000	
201909	102191	507103	10747500	0.46	10635000	9805312	9971250	
201909	102191	450883	10732500	0.4	10732500	10122188	10244250	
201909	102191	701299	9888750	0.33	9888750	9726562	9759000	
201909	102191	610229	10830000	0.39	10391250	10022812	10096500	
201909	102191	406697	10582500	0.4	10582500	10159688	10244250	
201909	102191	676861	10867500	0.4	10833750	10096875	10244250	
201909	102191	549203	10837500	0.43	10781250	9989062	10147500	
201909	102191	890027	10762500	0.35	10646250	9660000	9857250	
201909	102191	570497	10342500	0.43	10342500	10098750	10147500	
201909	102191	206953	10770000	0.4	10770000	10112812	10244250	
201909	102191	654749	10320000	0.4	10282500	10234688	10244250	
201909	102191	783329	10271250	0.41	10143750	10116562	10122000	
201909	102191	234587	10496250	0.4	10496250	10181250	10244250	
201909	102191	348811	10282500	0.4	10282500	10234688	10244250	
201909	102191	702323	10301250	0.44	10301250	10075312	10120500	
201909	102191	240041	10578750	0.43	10578750	10039688	10147500	
201909	102191	831553	10680000	0.43	10642500	10023750	10147500	
201909	102191	513767	9772500	0.43	9772500	10241250	10147500	
201909	102191	864781	9952500	0.43	9952500	10196250	10147500	
201909	102191	524633	10458750	0.45	10263750	10054688	10096500	
201909	102191	724021	10822500	0.44	10822500	9945000	10120500	
201909	102191	770129	8850000	0.41	8722500	10471875	10122000	
201909	102191	388169	10511250	0.39	10305000	10044375	10096500	
201909	102191	291443	11028750	0.47	11021250	9728438	9987000	
201909	102191	949903	10830000	0.4	10830000	10097812	10244250	
201909	102191	735809	9648750	0.4	9648750	10393125	10244250	
201909	102191	443899	10541250	0.45	10402500	10020000	10096500	
201909	102191	460387	9168750	0.4	9168750	10513125	10244250	
201909	102191	270577	12573750	0.36	12573750	9280312	9939000	
201909	102191	850049	10638750	0.47	10638750	9824062	9987000	
201909	102191	373943	11407500	0.43	11407500	9832500	10147500	
201909	102191	924299	9813750	0.39	9813750	10167188	10096500	
201909	102191	720899	9772500	0.47	9772500	10040625	9987000	
201909	102191	857083	10923750	0.4	10923750	10074375	10244250	
201909	102191	864959	10338750	0.4	10327500	10223438	10244250	
201909	102191	620827	9472500	0.41	9303750	10326562	10122000	
201909	102191	778319	11411250	0.37	11411250	9661875	10011750	
201909	102191	460919	10203750	0.41	10106250	10125938	10122000	
201909	102191	639269	11336250	0.42	11280000	9776250	10077000	
201909	102191	829399	11977500	0.44	11977500	9656250	10120500	
201909	102191	361789	10938750	0.41	10935000	9918750	10122000	
201909	102191	736121	9926250	0.44	9926250	10169062	10120500	
201909	102191	323699	10837500	0.46	10837500	9754688	9971250	
201909	102191	644261	9322500	0.34	9307500	9914062	9792750	
201909	102191	223367	11966250	0.43	11966250	9692812	10147500	
201909	102191	384479	10616250	0.4	10616250	10151250	10244250	
201909	102191	266891	10233750	0.45	10233750	10062188	10096500	
201909	102191	300581	9956250	0.41	9858750	10187812	10122000	
201909	102191	461101	10893750	0.4	10893750	10081875	10244250	
201909	102191	920209	9405000	0.38	9300000	10200938	10020750	
201909	102191	934951	10781250	0.4	10676250	10136250	10244250	
201909	102191	920497	10837500	0.41	10837500	9943125	10122000	
201909	102191	805331	11471250	0.45	11400000	9770625	10096500	
201909	102191	666751	9483750	0.45	9483750	10249688	10096500	
201909	102191	198943	9911250	0.43	9900000	10209375	10147500	
201909	102191	257249	9562500	0.44	9450000	10288125	10120500	
201909	102191	680039	9855000	0.45	9768750	10178438	10096500	
201909	102191	668803	9873750	0.4	9873750	10336875	10244250	
201909	102191	855229	10953750	0.39	10770000	9928125	10096500	
201909	102191	308713	11381250	0.39	11193750	9822188	10096500	
201909	102191	580001	10796250	0.38	10650000	9863438	10020750	
201909	102191	775741	9491250	0.4	9491250	10432500	10244250	
201909	102191	466369	9806250	0.48	9663750	9963750	9903750	
201909	102191	208003	11565000	0.47	11430000	9626250	9987000	
201909	102191	764857	10492500	0.4	10492500	10182188	10244250	
201909	102191	224449	9228750	0.44	9228750	10343438	10120500	
201909	102191	664369	11793750	0.43	11793750	9735938	10147500	
201909	102191	831433	9697500	0.43	9697500	10260000	10147500	
201909	102191	608677	9026250	0.4	8898750	10580625	10244250	
201909	102191	346721	9363750	0.43	9270000	10366875	10147500	
201909	102191	747841	10882500	0.35	10755000	9632812	9857250	
201909	102191	913331	10237500	0.32	10170000	9620625	9730500	
201909	102191	112967	11385000	0.43	11302500	9858750	10147500	
201909	102191	136603	11733750	0.4	11733750	9871875	10244250	
201909	102191	687749	11193750	0.45	11058750	9855938	10096500	
201909	102191	870329	10815000	0.46	10815000	9760312	9971250	
201909	102191	339023	9345000	0.42	9165000	10305000	10077000	
201909	102191	101419	9791250	0.33	9435000	9840000	9759000	
201909	102191	562313	11486250	0.48	11486250	9508125	9903750	
201909	102191	682789	11775000	0.47	11775000	9540000	9987000	
201909	102191	631471	11062500	0.43	11062500	9918750	10147500	
201909	102191	692851	11298750	0.43	11298750	9859688	10147500	
201909	102191	917713	9870000	0.45	9761250	10180312	10096500	
201909	102191	450929	11670000	0.41	11557500	9763125	10122000	
201909	102191	265471	11501250	0.37	11501250	9639375	10011750	
201909	102191	806329	10950000	0.43	10845000	9973125	10147500	
201909	102191	611081	9562500	0.43	9446250	10322812	10147500	
201909	102191	721057	10605000	0.31	10571250	9516562	9727500	
201909	102191	401867	10380000	0.46	10256250	9900000	9971250	
201909	102191	992723	11193750	0.44	11193750	9852188	10120500	
201909	102191	830617	10537500	0.4	10537500	10170938	10244250	
201909	102191	880247	11058750	0.43	11002500	9933750	10147500	
201909	102191	897133	9536250	0.4	9536250	10421250	10244250	
201909	102191	628781	10623750	0.4	10620000	10150312	10244250	
201909	102191	300667	10350000	0.39	10203750	10069688	10096500	
201909	102191	145549	11576250	0.31	11576250	9265312	9727500	
201909	102191	538597	11302500	0.47	11302500	9658125	9987000	
201909	102191	871867	10290000	0.4	9971250	10312500	10244250	
201908	102191	655579	12622500	0.4	12502500	13099688	12980250	
201908	102191	509071	13001250	0.38	13001250	12933750	12947250	
201908	102191	507103	13383750	0.44	13230000	12678750	12789000	
201908	102191	450883	13631250	0.4	13586250	12828750	12980250	
201908	102191	701299	13867500	0.35	13777500	12611250	12844500	
201908	102191	610229	13147500	0.4	13061250	12960000	12980250	
201908	102191	406697	14223750	0.39	14118750	12697500	12981750	
201908	102191	676861	12543750	0.39	12543750	13091250	12981750	
201908	102191	549203	13192500	0.33	13110000	12764062	12833250	
201908	102191	890027	14085000	0.37	14085000	12561562	12866250	
201908	102191	570497	13492500	0.4	13481250	12855000	12980250	
201908	102191	206953	13320000	0.41	13320000	12806250	12909000	
201908	102191	654749	12540000	0.34	12540000	12974062	12887250	
201908	102191	783329	13353750	0.4	13211250	12922500	12980250	
201908	102191	234587	15086250	0.4	14872500	12507188	12980250	
201908	102191	348811	12798750	0.28	12648750	12370312	12426000	
201908	102191	702323	12236250	0.37	12135000	13049062	12866250	
201908	102191	240041	12131250	0.38	12131250	13151250	12947250	
201908	102191	831553	15195000	0.44	15011250	12233438	12789000	
201908	102191	513767	14002500	0.47	13826250	11939062	12316500	
201908	102191	864781	13342500	0.43	13230000	12778125	12868500	
201908	102191	524633	13691250	0.41	13691250	12713438	12909000	
201908	102191	724021	12960000	0.43	12915000	12856875	12868500	
201908	102191	770129	13211250	0.37	12975000	12839062	12866250	
201908	102191	388169	14032500	0.34	13998750	12609375	12887250	
201908	102191	291443	13867500	0.3	13736250	12421875	12684750	
201908	102191	949903	12191250	0.43	12157500	13046250	12868500	
201908	102191	735809	11280000	0.24	11280000	12484688	12243750	
201908	102191	443899	13822500	0.39	13822500	12771562	12981750	
201908	102191	460387	12918750	0.37	12723750	12901875	12866250	
201908	102191	270577	13976250	0.33	13897500	12567188	12833250	
201908	102191	850049	12982500	0.24	12911250	12076875	12243750	
201908	102191	373943	13425000	0.43	13308750	12758438	12868500	
201908	102191	924299	12922500	0.38	12761250	12993750	12947250	
201908	102191	720899	12172500	0.28	12127500	12500625	12426000	
201908	102191	857083	13143750	0.4	13068750	12958125	12980250	
201908	102191	864959	12877500	0.42	12720000	12825000	12804000	
201908	102191	620827	12045000	0.34	11906250	13132500	12887250	
201908	102191	778319	14790000	0.42	14625000	12348750	12804000	
201908	102191	460919	12480000	0.45	12243750	12754688	12652500	
201908	102191	639269	11895000	0.34	11842500	13148438	12887250	
201908	102191	829399	12566250	0.35	12311250	12977812	12844500	
201908	102191	361789	11973750	0.37	11966250	13091250	12866250	
201908	102191	736121	13046250	0.41	12997500	12886875	12909000	
201908	102191	323699	12645000	0.4	12645000	13064062	12980250	
201908	102191	644261	13661250	0.36	13593750	12580312	12783000	
201908	102191	223367	12791250	0.43	12791250	12887812	12868500	
201908	102191	384479	13627500	0.34	13458750	12744375	12887250	
201908	102191	266891	14058750	0.4	13830000	12767812	12980250	
201908	102191	300581	11651250	0.34	11651250	13196250	12887250	
201908	102191	461101	11250000	0.42	11081250	13234688	12804000	
201908	102191	920209	13653750	0.39	13563750	12836250	12981750	
201908	102191	934951	12048750	0.4	12003750	13224375	12980250	
201908	102191	920497	12517500	0.34	12337500	13024688	12887250	
201908	102191	805331	13447500	0.25	13432500	11936250	12235500	
201908	102191	666751	12611250	0.33	12536250	12907500	12833250	
201908	102191	198943	12708750	0.34	12652500	12945938	12887250	
201908	102191	257249	12768750	0.43	12757500	12896250	12868500	
201908	102191	680039	12438750	0.39	12255000	13163438	12981750	
201908	102191	668803	12315000	0.41	12315000	13057500	12909000	
201908	102191	855229	12326250	0.33	12326250	12960000	12833250	
201908	102191	308713	13466250	0.3	13466250	12489375	12684750	
201908	102191	580001	14658750	0.42	14077500	12485625	12804000	
201908	102191	775741	13575000	0.41	13410000	12783750	12909000	
201908	102191	466369	12855000	0.38	12731250	13001250	12947250	
201908	102191	208003	14160000	0.43	13736250	12651562	12868500	
201908	102191	764857	11921250	0.38	11921250	13203750	12947250	
201908	102191	224449	11568750	0.43	11291250	13262812	12868500	
201908	102191	664369	13728750	0.43	13691250	12662812	12868500	
201908	102191	831433	14047500	0.34	14047500	12597188	12887250	
201908	102191	608677	13800000	0.43	13781250	12640312	12868500	
201908	102191	346721	13938750	0.33	13938750	12556875	12833250	
201908	102191	747841	12577500	0.42	12577500	12860625	12804000	
201908	102191	913331	11486250	0.38	11400000	13334062	12947250	
201908	102191	112967	12667500	0.38	12667500	13017188	12947250	
201908	102191	136603	12937500	0.28	12843750	12321562	12426000	
201908	102191	687749	13140000	0.38	12558750	13044375	12947250	
201908	102191	870329	11617500	0.46	11617500	12680625	12468000	
201908	102191	339023	11973750	0.34	11973750	13115625	12887250	
201908	102191	101419	14658750	0.44	14658750	12321562	12789000	
201908	102191	562313	13657500	0.36	13657500	12564375	12783000	
201908	102191	682789	13481250	0.33	13481250	12671250	12833250	
201908	102191	631471	13065000	0.44	12986250	12739688	12789000	
201908	102191	692851	14332500	0.33	14141250	12506250	12833250	
201908	102191	917713	13188750	0.35	13188750	12758438	12844500	
201908	102191	450929	13147500	0.3	13147500	12569062	12684750	
201908	102191	265471	13875000	0.38	13875000	12715312	12947250	
201908	102191	806329	12281250	0.39	12003750	13226250	12981750	
201908	102191	611081	11760000	0.4	11655000	13311562	12980250	
201908	102191	721057	13957500	0.35	13920000	12575625	12844500	
201908	102191	401867	13267500	0.42	13260000	12690000	12804000	
201908	102191	992723	11156250	0.3	11156250	13066875	12684750	
201908	102191	830617	12810000	0.37	12810000	12880312	12866250	
201908	102191	880247	14733750	0.45	14673750	12147188	12652500	
201908	102191	897133	13672500	0.4	13672500	12807188	12980250	
201908	102191	628781	11853750	0.4	11853750	13261875	12980250	
201908	102191	300667	12093750	0.39	11921250	13246875	12981750	
201908	102191	145549	14377500	0.41	14133750	12602812	12909000	
201908	102191	538597	13852500	0.42	13687500	12583125	12804000	
201908	102191	871867	12896250	0.44	12487500	12864375	12789000	
201907	102191	655579	12903750	0.26	12903750	12815625	12833250	
201907	102191	509071	11715000	0.38	11482500	12600000	12376500	
201907	102191	507103	15131250	0.3	15105000	12021562	12638250	
201907	102191	450883	13605000	0.35	13477500	12285000	12523500	
201907	102191	701299	13563750	0.38	13556250	12081562	12376500	
201907	102191	610229	13680000	0.25	13477500	12549375	12735000	
201907	102191	406697	14910000	0.27	14910000	12331875	12847500	
201907	102191	676861	13278750	0.25	13170000	12626250	12735000	
201907	102191	549203	12975000	0.23	12791250	12621562	12655500	
201907	102191	890027	13965000	0.3	13965000	12306562	12638250	
201907	102191	570497	13117500	0.34	11190000	12825000	12498000	
201907	102191	206953	13020000	0.3	13020000	12542812	12638250	
201907	102191	654749	13147500	0.25	12975000	12675000	12735000	
201907	102191	783329	13518750	0.35	13162500	12363750	12523500	
201907	102191	234587	12798750	0.22	12408750	12555000	12525750	
201907	102191	348811	11876250	0.36	11801250	12712500	12530250	
201907	102191	702323	12948750	0.36	12948750	12425625	12530250	
201907	102191	240041	13612500	0.24	13612500	12454688	12686250	
201907	102191	831553	13222500	0.22	12855000	12443438	12525750	
201907	102191	513767	12412500	0.35	12412500	12551250	12523500	
201907	102191	864781	14850000	0.23	14850000	12106875	12655500	
201907	102191	524633	12735000	0.34	12735000	12438750	12498000	
201907	102191	724021	13421250	0.23	13342500	12483750	12655500	
201907	102191	770129	11433750	0.27	11377500	13215000	12847500	
201907	102191	388169	13320000	0.32	13282500	12185625	12405000	
201907	102191	291443	13312500	0.28	13203750	12753750	12843750	
201907	102191	949903	12948750	0.29	12071250	12941250	12767250	
201907	102191	735809	13357500	0.33	13151250	12184688	12378000	
201907	102191	443899	13897500	0.34	13323750	12291562	12498000	
201907	102191	460387	13290000	0.42	12393750	11912812	12009000	
201907	102191	270577	12956250	0.37	12540000	12444375	12463500	
201907	102191	850049	13548750	0.24	13297500	12533438	12686250	
201907	102191	373943	13443750	0.27	13072500	12791250	12847500	
201907	102191	924299	12727500	0.27	12592500	12911250	12847500	
201907	102191	720899	14111250	0.37	14111250	12051562	12463500	
201907	102191	857083	13346250	0.26	13248750	12729375	12833250	
201907	102191	864959	13837500	0.26	13837500	12582188	12833250	
201907	102191	620827	13683750	0.34	13590000	12225000	12498000	
201907	102191	778319	12678750	0.35	12243750	12593438	12523500	
201907	102191	460919	13203750	0.28	13203750	12753750	12843750	
201907	102191	639269	12941250	0.39	12806250	12061875	12210750	
201907	102191	829399	14058750	0.25	13931250	12435938	12735000	
201907	102191	361789	12907500	0.34	12735000	12438750	12498000	
201907	102191	736121	13545000	0.23	13447500	12457500	12655500	
201907	102191	323699	11988750	0.35	11265000	12838125	12523500	
201907	102191	644261	12697500	0.22	12641250	12496875	12525750	
201907	102191	223367	13087500	0.28	13087500	12782812	12843750	
201907	102191	384479	14021250	0.25	13920000	12438750	12735000	
201907	102191	266891	13023750	0.35	13023750	12398438	12523500	
201907	102191	300581	14163750	0.23	13976250	12325312	12655500	
201907	102191	461101	13841250	0.38	13841250	12010312	12376500	
201907	102191	920209	14133750	0.35	14122500	12123750	12523500	
201907	102191	934951	12540000	0.26	12247500	12979688	12833250	
201907	102191	920497	14523750	0.27	14355000	12470625	12847500	
201907	102191	805331	11808750	0.26	11808750	13089375	12833250	
201907	102191	666751	13308750	0.25	13076250	12649688	12735000	
201907	102191	198943	12693750	0.25	12693750	12745312	12735000	
201907	102191	257249	12768750	0.25	12645000	12757500	12735000	
201907	102191	680039	13308750	0.25	13140000	12633750	12735000	
201907	102191	668803	13732500	0.26	13732500	12608438	12833250	
201907	102191	855229	12311250	0.36	11958750	12673125	12530250	
201907	102191	308713	13376250	0.25	13282500	12598125	12735000	
201907	102191	580001	12431250	0.33	11906250	12495938	12378000	
201907	102191	775741	12577500	0.26	12577500	12897188	12833250	
201907	102191	466369	13305000	0.34	13286250	12300938	12498000	
201907	102191	208003	14223750	0.24	14047500	12345938	12686250	
201907	102191	764857	14377500	0.3	14377500	12203438	12638250	
201907	102191	224449	13323750	0.4	13323750	11884688	12172500	
201907	102191	664369	13012500	0.39	12667500	12096562	12210750	
201907	102191	831433	13968750	0.43	13968750	11430938	11938500	
201907	102191	608677	13762500	0.44	12941250	11518125	11802750	
201907	102191	346721	11058750	0.26	11058750	13276875	12833250	
201907	102191	747841	13833750	0.29	13226250	12652500	12767250	
201907	102191	913331	12536250	0.22	12536250	12523125	12525750	
201907	102191	112967	13443750	0.4	12933750	11982188	12172500	
201907	102191	136603	12596250	0.26	12592500	12893438	12833250	
201907	102191	687749	13233750	0.37	12705000	12403125	12463500	
201907	102191	870329	13931250	0.26	13702500	12615938	12833250	
201907	102191	339023	13113750	0.27	13113750	12780938	12847500	
201907	102191	101419	15776250	0.26	15686250	12120000	12833250	
201907	102191	562313	13380000	0.27	13380000	12714375	12847500	
201907	102191	682789	14542500	0.36	14463750	12046875	12530250	
201907	102191	631471	13038750	0.27	12491250	12936562	12847500	
201907	102191	692851	13098750	0.27	13080000	12789375	12847500	
201907	102191	917713	12562500	0.37	12315000	12500625	12463500	
201907	102191	450929	13818750	0.29	13818750	12504375	12767250	
201907	102191	265471	14193750	0.35	14193750	12105938	12523500	
201907	102191	806329	12285000	0.29	11797500	13009688	12767250	
201907	102191	611081	12307500	0.38	11988750	12473438	12376500	
201907	102191	721057	12206250	0.35	12138750	12619688	12523500	
201907	102191	401867	14062500	0.37	13432500	12221250	12463500	
201907	102191	992723	12296250	0.32	11868750	12539062	12405000	
201907	102191	830617	13620000	0.36	13016250	12408750	12530250	
201907	102191	880247	15787500	0.37	15787500	11632500	12463500	
201907	102191	897133	13226250	0.27	13095000	12785625	12847500	
201907	102191	628781	12967500	0.28	12967500	12812812	12843750	
201907	102191	300667	12851250	0.29	12851250	12746250	12767250	
201907	102191	145549	13061250	0.23	12855000	12605625	12655500	
201907	102191	538597	13245000	0.23	13245000	12508125	12655500	
201907	102191	871867	13286250	0.27	13286250	12737812	12847500	
201906	102191	655579	13016250	0.44	12618750	11933438	12070500	
201906	102191	509071	12487500	0.34	12487500	12963750	12868500	
201906	102191	507103	13185000	0.36	13121250	12676875	12765750	
201906	102191	450883	11171250	0.34	11025000	13329375	12868500	
201906	102191	701299	11520000	0.34	11355000	13246875	12868500	
201906	102191	610229	12247500	0.32	12247500	12861562	12738750	
201906	102191	406697	11501250	0.34	11403750	13234688	12868500	
201906	102191	676861	15450000	0.35	15198750	12263438	12850500	
201906	102191	549203	13447500	0.33	13380000	12710625	12844500	
201906	102191	890027	13691250	0.34	13432500	12727500	12868500	
201906	102191	570497	13248750	0.3	12851250	12568125	12624750	
201906	102191	206953	13353750	0.33	13353750	12717188	12844500	
201906	102191	654749	14902500	0.35	14902500	12337500	12850500	
201906	102191	783329	13886250	0.41	13563750	11889375	12224250	
201906	102191	234587	14141250	0.35	14141250	12527812	12850500	
201906	102191	348811	12603750	0.31	12603750	12780938	12745500	
